no,testId,topic,distIMF,distIMM,distISE,distINE,expected
92,1415531,School Improvement,0.08722997111528465,0.10136830633067569,0.10048238948650894,0.06270649683064711,I-SE
93,1415531,Questions ,0.02581353478481706,0.029648312907603298,0.028259171496653294,0.011949846972584582,I-MM
94,1415639,Favorite Class,0.125124014566323,0.13319046074091645,0.12525609651320194,0.07817366912682563,I-MF
95,1415639,School Improvement,0.11121208774001351,0.11448139974142935,0.11192979464992736,0.07390660728615228,I-MF
96,1415639,Questions ,0.06351765258653035,0.06844016113931134,0.066117467029064,0.03405456416931507,I-MM
97,1416015,Favorite Class,0.1289526816069967,0.15088468186822576,0.14484935502532853,0.08520084265394218,I-SE
98,1416015,School Improvement,0.0795490753983358,0.09315173900998641,0.09776686050570223,0.07897754378344146,I-NE
99,1416015,Questions ,0.08583380051768343,0.10784265310624895,0.11904405216199362,0.07433268402764698,I-MM
100,1416050,Favorite Class,0.1522769871556246,0.16708277692700832,0.15610446312757997,0.09550117111397607,I-MF
101,1416050,School Improvement,0.12758499946289187,0.14130941072003622,0.13723563125663588,0.0857234910174569,I-MF
102,1416050,Questions ,0.07107680457318041,0.08572890018645324,0.0895956142124385,0.06352056261955653,I-MM
103,1416386,Favorite Class,0.10784678012907893,0.13167836278677864,0.13084315483429793,0.08392768904171834,I-MF
104,1416386,School Improvement,0.10287953131445884,0.11484077738480557,0.11766163858873317,0.07837121458090952,I-MF
105,1416386,Questions ,0.08374279495876091,0.09728097929669313,0.0949932054957221,0.04470500532755702,I-MF
106,1416460,Favorite Class,0.11545260176034966,0.1237813414710449,0.11374490614794086,0.06459775603808036,I-MF
107,1416460,School Improvement,0.08253686739006084,0.08431171386845218,0.08461097268492879,0.053994285126270934,I-MF
108,1416460,Questions ,0.08860354494761073,0.10169308754508967,0.09685796409864424,0.0572137333916591,I-MF
109,1416622,Favorite Class,0.14292031405110447,0.1633761295200915,0.14466119770326508,0.08508879934015136,I-MF
110,1416622,School Improvement,0.13152100635647404,0.1463908881544608,0.13936945605071197,0.08761598514901896,I-MF
111,1416622,Questions ,0.09732547441404106,0.10912031500774627,0.10589065026003805,0.05431268084482824,I-MF
112,1416958,Favorite Class,0.13883672779476108,0.14780346824300644,0.12639737964756992,0.07256486715302611,I-MF
113,1416958,School Improvement,0.15267967720908002,0.16241903056205165,0.15031777482850922,0.08535626546357478,I-MF
114,1416958,Questions ,0.15506997692603047,0.1597341700694508,0.15955967137719726,0.08123148960982603,I-MF
115,1416994,Favorite Class,0.21708764014455817,0.21950561953955985,0.18990339744294193,0.10604071433509309,I-MF
116,1416994,School Improvement,0.1644946477793475,0.1659740484870481,0.15503514087831552,0.08696126108924766,I-MF
117,1416994,Questions ,0.17946634575210585,0.17426219187223468,0.1680083750005372,0.09750278227693086,I-MF
118,1417230,Favorite Class,0.0870519707704497,0.10359256096601795,0.09763494573884951,0.06465510610299921,I-MM
119,1417230,School Improvement,0.09715570232451493,0.108719850025327,0.11446321004595944,0.0734468779744049,I-SE
120,1417230,Questions ,0.06058326821469476,0.0662559856754657,0.07145354718273769,0.035229168182015616,I-SE
121,1417263,Favorite Class,0.10217176620755701,0.12082622418871754,0.12323646396018997,0.07569131740661672,I-SE
122,1417263,School Improvement,0.10921690795539361,0.12212107800228944,0.12898243129834272,0.08276667619733334,I-SE
123,1417263,Questions ,0.08878818155926392,0.09906400405816145,0.1079152033603952,0.06552888935652157,I-SE
124,1417264,Favorite Class,0.07803219778439924,0.09245542767077278,0.0840641262430431,0.04743308861828918,I-MM
125,1417264,School Improvement,0.05585492218126038,0.06167810130706761,0.06379642545013803,0.03926652871328102,I-SE
126,1417264,Questions ,0.05417086276885786,0.060637558594073084,0.06296532764873147,0.03424408921801153,I-SE
127,1417290,Favorite Class,0.14375024013574766,0.1519304467370404,0.13949474770446918,0.08779041571166843,I-MF
128,1417290,School Improvement,0.13176707166367374,0.13861782834232378,0.13227794224210881,0.07830263360589312,I-MF
129,1417290,Questions ,0.06739939396822385,0.06856127399134301,0.062264994345398714,0.03424312166856683,I-MM
130,1417377,Favorite Class,0.06518279380240467,0.07048414073547025,0.06986413970619983,0.04941040037212334,I-MF
131,1417377,School Improvement,0.10958598289961685,0.12572071127749723,0.12022938288210794,0.07085827595442573,I-MM
132,1417377,Questions ,0.08243279900008542,0.0966974214298722,0.10083681209271073,0.05605809832383384,I-MM
133,1417401,Favorite Class,0.10282402464126,0.11940743927980116,0.11310826037993264,0.07174238158981144,I-MM
134,1417401,School Improvement,0.11068730813776574,0.1302675018993188,0.13334813739601556,0.08732218551458955,I-MM
135,1417401,Questions ,0.07100139232936625,0.08722486635232769,0.09116635022709697,0.050844936161733134,I-MM
136,1424039,Questions ,0.07785619066668434,0.07692052150162769,0.07521918639056263,0.05010238615765055,I-MM
137,1424039,Favorite Class,0.08671963401093832,0.09165151682344495,0.08663241468333918,0.06230302635120408,I-NE
138,1424039,School Improvement,0.10201666534253823,0.09518602337204779,0.08437912028715978,0.05011996238387062,I-MM
139,1427698,Favorite Class,0.17845943171066703,0.1975344719117673,0.17078996823782253,0.10400172252016143,I-MF
140,1427698,School Improvement,0.14317391072515911,0.1429400245889802,0.13308167801712925,0.07646391450596987,I-MF
141,1427698,Questions ,0.12318436286105972,0.12249948130317165,0.11043344903242958,0.04927844999232324,I-MF
142,1427968,Favorite Class,0.1474286661779359,0.16270090799487733,0.142122483045188,0.08152089404810803,I-MF
